ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
AMZN,2001-10-24,8.05,8.15,7.4,7.64,26692400.0,0.0,1.0,8.05,8.15,7.4,7.64,26692400.0
AMZN,2001-10-25,7.39,7.78,7.15,7.77,9267800.0,0.0,1.0,7.39,7.78,7.15,7.77,9267800.0
AMZN,2001-10-26,7.63,8.011,7.51,7.56,6107100.0,0.0,1.0,7.63,8.011,7.51,7.56,6107100.0
AMZN,2001-10-29,7.61,7.66,7.04,7.05,5161800.0,0.0,1.0,7.61,7.66,7.04,7.05,5161800.0
AMZN,2001-10-30,7.03,7.03,6.32,6.42,10055500.0,0.0,1.0,7.03,7.03,6.32,6.42,10055500.0
AMZN,2001-10-31,6.79,7.02,6.55,6.98,7741500.0,0.0,1.0,6.79,7.02,6.55,6.98,7741500.0
AMZN,2001-11-01,7.08,7.1,6.6,6.95,5053500.0,0.0,1.0,7.08,7.1,6.6,6.95,5053500.0
AMZN,2001-11-02,6.95,6.95,6.67,6.71,3697100.0,0.0,1.0,6.95,6.95,6.67,6.71,3697100.0
AMZN,2001-11-05,7.1,7.2,6.96,6.99,6287800.0,0.0,1.0,7.1,7.2,6.96,6.99,6287800.0
AMZN,2001-11-06,7.08,7.13,6.91,7.05,5607800.0,0.0,1.0,7.08,7.13,6.91,7.05,5607800.0
AMZN,2001-11-07,7.68,7.68,7.0,7.43,9715600.0,0.0,1.0,7.68,7.68,7.0,7.43,9715600.0
AMZN,2001-11-08,7.66,7.67,6.74,6.97,9489700.0,0.0,1.0,7.66,7.67,6.74,6.97,9489700.0
AMZN,2001-11-09,7.05,7.22,6.97,7.12,4400400.0,0.0,1.0,7.05,7.22,6.97,7.12,4400400.0
AMZN,2001-11-12,7.16,7.24,6.8,7.05,3827300.0,0.0,1.0,7.16,7.24,6.8,7.05,3827300.0
AMZN,2001-11-13,7.44,7.53,7.2,7.29,6136300.0,0.0,1.0,7.44,7.53,7.2,7.29,6136300.0
AMZN,2001-11-14,7.63,9.49,7.6,9.49,29529800.0,0.0,1.0,7.63,9.49,7.6,9.49,29529800.0
AMZN,2001-11-15,9.22,9.9,8.75,9.05,20948200.0,0.0,1.0,9.22,9.9,8.75,9.05,20948200.0
AMZN,2001-11-16,9.21,9.35,8.75,8.95,13062000.0,0.0,1.0,9.21,9.35,8.75,8.95,13062000.0
AMZN,2001-11-19,9.35,9.5,9.0,9.19,10011400.0,0.0,1.0,9.35,9.5,9.0,9.19,10011400.0
AMZN,2001-11-20,9.07,9.3,8.6,8.6,7452000.0,0.0,1.0,9.07,9.3,8.6,8.6,7452000.0
AMZN,2001-11-21,8.97,8.97,8.04,8.8,8996600.0,0.0,1.0,8.97,8.97,8.04,8.8,8996600.0
AMZN,2001-11-23,9.14,9.14,8.56,9.08,4072800.0,0.0,1.0,9.14,9.14,8.56,9.08,4072800.0
AMZN,2001-11-26,9.83,12.22,9.8,12.21,50689200.0,0.0,1.0,9.83,12.22,9.8,12.21,50689200.0
AMZN,2001-11-27,12.05,12.25,11.22,11.48,34308800.0,0.0,1.0,12.05,12.25,11.22,11.48,34308800.0
AMZN,2001-11-28,12.4,12.4,11.18,11.59,48516200.0,0.0,1.0,12.4,12.4,11.18,11.59,48516200.0
AMZN,2001-11-29,11.89,11.9,10.79,11.15,20274000.0,0.0,1.0,11.89,11.9,10.79,11.15,20274000.0
AMZN,2001-11-30,11.3,11.55,10.8,11.32,8888800.0,0.0,1.0,11.3,11.55,10.8,11.32,8888800.0
AMZN,2001-12-03,11.08,11.08,10.48,10.49,9525900.0,0.0,1.0,11.08,11.08,10.48,10.49,9525900.0
AMZN,2001-12-04,10.93,12.05,10.71,11.93,14499700.0,0.0,1.0,10.93,12.05,10.71,11.93,14499700.0
AMZN,2001-12-05,12.4,12.8,11.75,11.76,23912200.0,0.0,1.0,12.4,12.8,11.75,11.76,23912200.0
AMZN,2001-12-06,12.4,12.4,11.85,12.1,12484600.0,0.0,1.0,12.4,12.4,11.85,12.1,12484600.0
AMZN,2001-12-07,12.3,12.3,11.5,11.71,7088000.0,0.0,1.0,12.3,12.3,11.5,11.71,7088000.0
AMZN,2001-12-10,11.55,12.15,11.44,11.65,8515900.0,0.0,1.0,11.55,12.15,11.44,11.65,8515900.0
AMZN,2001-12-11,12.0,12.43,11.78,12.24,14134000.0,0.0,1.0,12.0,12.43,11.78,12.24,14134000.0
AMZN,2001-12-12,12.43,12.5,11.63,11.91,8075100.0,0.0,1.0,12.43,12.5,11.63,11.91,8075100.0
AMZN,2001-12-13,11.54,11.8,10.85,10.89,7874100.0,0.0,1.0,11.54,11.8,10.85,10.89,7874100.0
AMZN,2001-12-14,11.1,11.2,10.07,11.0,10024600.0,0.0,1.0,11.1,11.2,10.07,11.0,10024600.0
AMZN,2001-12-17,11.1,11.14,10.18,10.81,8599300.0,0.0,1.0,11.1,11.14,10.18,10.81,8599300.0
AMZN,2001-12-18,11.05,11.36,10.62,10.86,7354200.0,0.0,1.0,11.05,11.36,10.62,10.86,7354200.0
AMZN,2001-12-19,10.73,11.15,10.51,10.71,7003700.0,0.0,1.0,10.73,11.15,10.51,10.71,7003700.0
AMZN,2001-12-20,10.57,10.83,10.14,10.15,7851200.0,0.0,1.0,10.57,10.83,10.14,10.15,7851200.0
AMZN,2001-12-21,10.31,11.06,10.0,10.0,13944900.0,0.0,1.0,10.31,11.06,10.0,10.0,13944900.0
AMZN,2001-12-24,10.15,10.22,9.51,9.83,6236900.0,0.0,1.0,10.15,10.22,9.51,9.83,6236900.0
AMZN,2001-12-26,10.97,11.29,10.87,11.1,18198500.0,0.0,1.0,10.97,11.29,10.87,11.1,18198500.0
AMZN,2001-12-27,11.33,11.49,10.57,10.6,10840100.0,0.0,1.0,11.33,11.49,10.57,10.6,10840100.0
AMZN,2001-12-28,10.91,11.08,10.69,10.9,10257900.0,0.0,1.0,10.91,11.08,10.69,10.9,10257900.0
AMZN,2001-12-31,11.07,11.19,10.74,10.82,6034700.0,0.0,1.0,11.07,11.19,10.74,10.82,6034700.0
AMZN,2002-01-02,10.94,11.0,10.49,10.96,6519600.0,0.0,1.0,10.94,11.0,10.49,10.96,6519600.0
AMZN,2002-01-03,11.94,11.94,11.05,11.9,10875700.0,0.0,1.0,11.94,11.94,11.05,11.9,10875700.0
AMZN,2002-01-04,12.02,12.4,11.95,12.25,12687300.0,0.0,1.0,12.02,12.4,11.95,12.25,12687300.0
AMZN,2002-01-07,12.08,12.52,12.08,12.34,12182900.0,0.0,1.0,12.08,12.52,12.08,12.34,12182900.0
AMZN,2002-01-08,12.27,12.32,11.75,11.85,6041100.0,0.0,1.0,12.27,12.32,11.75,11.85,6041100.0
AMZN,2002-01-09,11.96,12.17,11.3,11.53,10879600.0,0.0,1.0,11.96,12.17,11.3,11.53,10879600.0
AMZN,2002-01-10,11.66,11.67,10.87,11.04,8125900.0,0.0,1.0,11.66,11.67,10.87,11.04,8125900.0
AMZN,2002-01-11,11.03,11.34,10.93,11.03,4276800.0,0.0,1.0,11.03,11.34,10.93,11.03,4276800.0
AMZN,2002-01-14,10.8,10.83,10.09,10.11,5973300.0,0.0,1.0,10.8,10.83,10.09,10.11,5973300.0
AMZN,2002-01-15,10.34,10.42,10.16,10.29,5092300.0,0.0,1.0,10.34,10.42,10.16,10.29,5092300.0
AMZN,2002-01-16,10.01,10.01,9.03,9.13,15039900.0,0.0,1.0,10.01,10.01,9.03,9.13,15039900.0
AMZN,2002-01-17,9.82,9.85,9.4,9.74,16630700.0,0.0,1.0,9.82,9.85,9.4,9.74,16630700.0
AMZN,2002-01-18,9.6,10.55,9.39,10.16,11493500.0,0.0,1.0,9.6,10.55,9.39,10.16,11493500.0
AMZN,2002-01-22,12.74,12.8,12.15,12.6,56645900.0,0.0,1.0,12.74,12.8,12.15,12.6,56645900.0
AMZN,2002-01-23,12.6,12.6,11.9,12.47,18031600.0,0.0,1.0,12.6,12.6,11.9,12.47,18031600.0
AMZN,2002-01-24,12.75,14.06,12.71,14.01,23468600.0,0.0,1.0,12.75,14.06,12.71,14.01,23468600.0
AMZN,2002-01-25,13.56,15.39,13.39,14.44,30276500.0,0.0,1.0,13.56,15.39,13.39,14.44,30276500.0
AMZN,2002-01-28,14.86,15.77,14.76,15.5,23016000.0,0.0,1.0,14.86,15.77,14.76,15.5,23016000.0
AMZN,2002-01-29,15.54,15.55,13.97,14.22,20244900.0,0.0,1.0,15.54,15.55,13.97,14.22,20244900.0
AMZN,2002-01-30,13.98,14.25,13.2,13.9,14751800.0,0.0,1.0,13.98,14.25,13.2,13.9,14751800.0
AMZN,2002-01-31,14.12,14.49,13.41,14.19,10485300.0,0.0,1.0,14.12,14.49,13.41,14.19,10485300.0
AMZN,2002-02-01,14.09,14.09,13.35,13.73,7801400.0,0.0,1.0,14.09,14.09,13.35,13.73,7801400.0
AMZN,2002-02-04,12.91,13.09,12.43,12.53,19135800.0,0.0,1.0,12.91,13.09,12.43,12.53,19135800.0
AMZN,2002-02-05,11.98,12.29,11.16,11.5,14315700.0,0.0,1.0,11.98,12.29,11.16,11.5,14315700.0
AMZN,2002-02-06,11.9,12.0,11.2,11.26,8859400.0,0.0,1.0,11.9,12.0,11.2,11.26,8859400.0
AMZN,2002-02-07,11.25,11.85,11.06,11.24,7172400.0,0.0,1.0,11.25,11.85,11.06,11.24,7172400.0
AMZN,2002-02-08,11.51,12.67,11.5,12.52,6085600.0,0.0,1.0,11.51,12.67,11.5,12.52,6085600.0
AMZN,2002-02-11,12.64,13.5,12.54,13.3,9469700.0,0.0,1.0,12.64,13.5,12.54,13.3,9469700.0
AMZN,2002-02-12,13.03,13.24,12.5,12.9,7463400.0,0.0,1.0,13.03,13.24,12.5,12.9,7463400.0
AMZN,2002-02-13,13.1,13.33,13.06,13.29,6040800.0,0.0,1.0,13.1,13.33,13.06,13.29,6040800.0
AMZN,2002-02-14,13.34,14.26,13.3,13.88,9281500.0,0.0,1.0,13.34,14.26,13.3,13.88,9281500.0
AMZN,2002-02-15,14.04,14.04,13.27,13.41,7265400.0,0.0,1.0,14.04,14.04,13.27,13.41,7265400.0
AMZN,2002-02-19,12.95,13.84,12.8,13.01,8291900.0,0.0,1.0,12.95,13.84,12.8,13.01,8291900.0
AMZN,2002-02-20,13.4,13.4,12.15,12.96,8016100.0,0.0,1.0,13.4,13.4,12.15,12.96,8016100.0
AMZN,2002-02-21,12.91,13.65,12.9,13.26,8276200.0,0.0,1.0,12.91,13.65,12.9,13.26,8276200.0
AMZN,2002-02-22,13.05,13.23,12.7,13.07,7865400.0,0.0,1.0,13.05,13.23,12.7,13.07,7865400.0
AMZN,2002-02-25,13.09,13.74,13.0,13.73,5734700.0,0.0,1.0,13.09,13.74,13.0,13.73,5734700.0
AMZN,2002-02-26,13.51,14.49,13.45,14.4,8310500.0,0.0,1.0,13.51,14.49,13.45,14.4,8310500.0
AMZN,2002-02-27,14.55,14.73,14.12,14.27,8550600.0,0.0,1.0,14.55,14.73,14.12,14.27,8550600.0
AMZN,2002-02-28,14.29,14.75,13.93,14.1,6052400.0,0.0,1.0,14.29,14.75,13.93,14.1,6052400.0
AMZN,2002-03-01,14.13,15.4,14.12,15.39,9839200.0,0.0,1.0,14.13,15.4,14.12,15.39,9839200.0
AMZN,2002-03-04,15.42,16.49,15.4,16.48,13928200.0,0.0,1.0,15.42,16.49,15.4,16.48,13928200.0
AMZN,2002-03-05,16.0,16.68,15.53,15.97,8809700.0,0.0,1.0,16.0,16.68,15.53,15.97,8809700.0
AMZN,2002-03-06,14.82,16.59,14.82,16.33,14262700.0,0.0,1.0,14.82,16.59,14.82,16.33,14262700.0
AMZN,2002-03-07,16.41,16.95,15.4,15.62,9272300.0,0.0,1.0,16.41,16.95,15.4,15.62,9272300.0
AMZN,2002-03-08,16.25,16.96,15.93,16.35,9434800.0,0.0,1.0,16.25,16.96,15.93,16.35,9434800.0
AMZN,2002-03-11,16.04,16.88,15.86,16.71,6624700.0,0.0,1.0,16.04,16.88,15.86,16.71,6624700.0
AMZN,2002-03-12,16.59,16.59,16.04,16.31,5619100.0,0.0,1.0,16.59,16.59,16.04,16.31,5619100.0
AMZN,2002-03-13,16.05,16.34,15.64,15.74,5559400.0,0.0,1.0,16.05,16.34,15.64,15.74,5559400.0
AMZN,2002-03-14,15.5,15.5,14.28,14.48,15169300.0,0.0,1.0,15.5,15.5,14.28,14.48,15169300.0
AMZN,2002-03-15,14.27,14.29,13.55,14.03,12320700.0,0.0,1.0,14.27,14.29,13.55,14.03,12320700.0
AMZN,2002-03-18,14.15,15.28,14.14,15.01,9831800.0,0.0,1.0,14.15,15.28,14.14,15.01,9831800.0
AMZN,2002-03-19,15.15,15.4,14.56,14.66,4893700.0,0.0,1.0,15.15,15.4,14.56,14.66,4893700.0
AMZN,2002-03-20,14.48,15.13,14.3,14.5,7179300.0,0.0,1.0,14.48,15.13,14.3,14.5,7179300.0
AMZN,2002-03-21,15.24,15.24,14.56,15.17,5577900.0,0.0,1.0,15.24,15.24,14.56,15.17,5577900.0
AMZN,2002-03-22,15.12,15.6,15.1,15.53,5185000.0,0.0,1.0,15.12,15.6,15.1,15.53,5185000.0
AMZN,2002-03-25,15.47,15.73,14.72,14.74,5116100.0,0.0,1.0,15.47,15.73,14.72,14.74,5116100.0
AMZN,2002-03-26,14.64,15.45,14.55,14.83,4925100.0,0.0,1.0,14.64,15.45,14.55,14.83,4925100.0
AMZN,2002-03-27,13.9,14.35,13.7,14.25,8146300.0,0.0,1.0,13.9,14.35,13.7,14.25,8146300.0
AMZN,2002-03-28,14.4,14.65,14.25,14.3,3122500.0,0.0,1.0,14.4,14.65,14.25,14.3,3122500.0
AMZN,2002-04-01,14.8,14.8,14.14,14.8,4767900.0,0.0,1.0,14.8,14.8,14.14,14.8,4767900.0
AMZN,2002-04-02,14.64,15.09,14.19,14.25,4771400.0,0.0,1.0,14.64,15.09,14.19,14.25,4771400.0
AMZN,2002-04-03,14.37,14.45,13.6,13.67,4534100.0,0.0,1.0,14.37,14.45,13.6,13.67,4534100.0
AMZN,2002-04-04,13.73,13.8,13.23,13.54,5731700.0,0.0,1.0,13.73,13.8,13.23,13.54,5731700.0
AMZN,2002-04-05,13.67,14.04,13.31,13.5,4500000.0,0.0,1.0,13.67,14.04,13.31,13.5,4500000.0
AMZN,2002-04-08,12.97,13.96,12.96,13.95,5277800.0,0.0,1.0,12.97,13.96,12.96,13.95,5277800.0
AMZN,2002-04-09,14.07,14.59,13.56,13.6,6459000.0,0.0,1.0,14.07,14.59,13.56,13.6,6459000.0
AMZN,2002-04-10,13.76,14.0,13.05,13.55,5256700.0,0.0,1.0,13.76,14.0,13.05,13.55,5256700.0
AMZN,2002-04-11,13.28,13.28,12.52,12.74,5957600.0,0.0,1.0,13.28,13.28,12.52,12.74,5957600.0
AMZN,2002-04-12,12.9,13.61,12.85,13.31,5379100.0,0.0,1.0,12.9,13.61,12.85,13.31,5379100.0
AMZN,2002-04-15,13.42,14.1,13.35,13.89,4753700.0,0.0,1.0,13.42,14.1,13.35,13.89,4753700.0
AMZN,2002-04-16,14.18,14.29,13.72,14.01,3681000.0,0.0,1.0,14.18,14.29,13.72,14.01,3681000.0
AMZN,2002-04-17,14.24,15.0,14.24,14.82,7756100.0,0.0,1.0,14.24,15.0,14.24,14.82,7756100.0
AMZN,2002-04-18,14.7,14.86,13.95,14.26,3876400.0,0.0,1.0,14.7,14.86,13.95,14.26,3876400.0
AMZN,2002-04-19,14.38,14.74,14.15,14.53,3727600.0,0.0,1.0,14.38,14.74,14.15,14.53,3727600.0
AMZN,2002-04-22,14.58,14.85,14.15,14.31,5290300.0,0.0,1.0,14.58,14.85,14.15,14.31,5290300.0
AMZN,2002-04-23,14.35,14.75,13.88,14.06,8076900.0,0.0,1.0,14.35,14.75,13.88,14.06,8076900.0
AMZN,2002-04-24,15.23,16.85,15.05,16.79,34459400.0,0.0,1.0,15.23,16.85,15.05,16.79,34459400.0
AMZN,2002-04-25,16.51,17.05,16.41,16.82,11730200.0,0.0,1.0,16.51,17.05,16.41,16.82,11730200.0
AMZN,2002-04-26,16.86,16.95,16.32,16.91,8135700.0,0.0,1.0,16.86,16.95,16.32,16.91,8135700.0
AMZN,2002-04-29,16.75,17.0,15.9,16.18,8415200.0,0.0,1.0,16.75,17.0,15.9,16.18,8415200.0
AMZN,2002-04-30,16.13,16.76,15.93,16.69,6420800.0,0.0,1.0,16.13,16.76,15.93,16.69,6420800.0
AMZN,2002-05-01,16.55,17.05,16.42,16.49,7701300.0,0.0,1.0,16.55,17.05,16.42,16.49,7701300.0
AMZN,2002-05-02,16.43,16.65,16.25,16.32,4819000.0,0.0,1.0,16.43,16.65,16.25,16.32,4819000.0
AMZN,2002-05-03,16.23,16.4,15.75,16.05,5161000.0,0.0,1.0,16.23,16.4,15.75,16.05,5161000.0
AMZN,2002-05-06,15.94,16.49,15.75,16.12,5352600.0,0.0,1.0,15.94,16.49,15.75,16.12,5352600.0
AMZN,2002-05-07,16.11,16.35,16.03,16.11,5543700.0,0.0,1.0,16.11,16.35,16.03,16.11,5543700.0
AMZN,2002-05-08,16.55,17.46,16.5,17.32,7888400.0,0.0,1.0,16.55,17.46,16.5,17.32,7888400.0
AMZN,2002-05-09,17.12,18.23,17.1,17.73,11002300.0,0.0,1.0,17.12,18.23,17.1,17.73,11002300.0
AMZN,2002-05-10,17.89,17.96,16.8,16.94,7572800.0,0.0,1.0,17.89,17.96,16.8,16.94,7572800.0
AMZN,2002-05-13,17.17,17.63,16.85,17.32,6700100.0,0.0,1.0,17.17,17.63,16.85,17.32,6700100.0
AMZN,2002-05-14,18.04,19.45,18.02,18.81,14659700.0,0.0,1.0,18.04,19.45,18.02,18.81,14659700.0
AMZN,2002-05-15,19.39,20.4,18.35,19.94,12898100.0,0.0,1.0,19.39,20.4,18.35,19.94,12898100.0
AMZN,2002-05-16,19.51,19.95,19.29,19.61,7815700.0,0.0,1.0,19.51,19.95,19.29,19.61,7815700.0
AMZN,2002-05-17,19.97,20.0,18.81,19.16,6446900.0,0.0,1.0,19.97,20.0,18.81,19.16,6446900.0
AMZN,2002-05-20,18.8,19.48,18.77,19.39,8460800.0,0.0,1.0,18.8,19.48,18.77,19.39,8460800.0
AMZN,2002-05-21,19.54,19.8,18.55,18.76,7763500.0,0.0,1.0,19.54,19.8,18.55,18.76,7763500.0
AMZN,2002-05-22,18.67,19.13,18.22,18.75,5075200.0,0.0,1.0,18.67,19.13,18.22,18.75,5075200.0
AMZN,2002-05-23,18.84,19.55,18.61,19.45,5648200.0,0.0,1.0,18.84,19.55,18.61,19.45,5648200.0
AMZN,2002-05-24,19.4,19.69,19.06,19.47,4250300.0,0.0,1.0,19.4,19.69,19.06,19.47,4250300.0
AMZN,2002-05-28,19.57,19.61,18.77,19.06,3953300.0,0.0,1.0,19.57,19.61,18.77,19.06,3953300.0
AMZN,2002-05-29,18.82,19.1,18.8,18.91,3614100.0,0.0,1.0,18.82,19.1,18.8,18.91,3614100.0
AMZN,2002-05-30,18.7,18.94,18.08,18.37,7432100.0,0.0,1.0,18.7,18.94,18.08,18.37,7432100.0
AMZN,2002-05-31,18.5,18.89,18.2,18.23,5081400.0,0.0,1.0,18.5,18.89,18.2,18.23,5081400.0
AMZN,2002-06-03,18.31,18.5,17.93,17.96,3716400.0,0.0,1.0,18.31,18.5,17.93,17.96,3716400.0
AMZN,2002-06-04,17.8,18.14,17.47,17.97,6849700.0,0.0,1.0,17.8,18.14,17.47,17.97,6849700.0
AMZN,2002-06-05,17.98,18.18,17.45,17.99,4372500.0,0.0,1.0,17.98,18.18,17.45,17.99,4372500.0
AMZN,2002-06-06,17.89,18.41,17.76,18.17,5250000.0,0.0,1.0,17.89,18.41,17.76,18.17,5250000.0
AMZN,2002-06-07,17.89,18.65,17.85,18.58,5358000.0,0.0,1.0,17.89,18.65,17.85,18.58,5358000.0
AMZN,2002-06-10,17.9,18.12,17.02,17.3,11082400.0,0.0,1.0,17.9,18.12,17.02,17.3,11082400.0
AMZN,2002-06-11,17.31,17.79,17.13,17.14,5520800.0,0.0,1.0,17.31,17.79,17.13,17.14,5520800.0
AMZN,2002-06-12,17.05,17.15,16.26,17.08,7331200.0,0.0,1.0,17.05,17.15,16.26,17.08,7331200.0
AMZN,2002-06-13,17.0,17.5,16.74,17.43,4892900.0,0.0,1.0,17.0,17.5,16.74,17.43,4892900.0
AMZN,2002-06-14,17.14,17.4,16.26,16.82,7973200.0,0.0,1.0,17.14,17.4,16.26,16.82,7973200.0
AMZN,2002-06-17,16.95,18.48,16.86,18.41,9051600.0,0.0,1.0,16.95,18.48,16.86,18.41,9051600.0
AMZN,2002-06-18,18.13,19.16,18.09,18.78,7962100.0,0.0,1.0,18.13,19.16,18.09,18.78,7962100.0
AMZN,2002-06-19,18.49,19.1,18.27,18.3,7420300.0,0.0,1.0,18.49,19.1,18.27,18.3,7420300.0
AMZN,2002-06-20,18.32,18.38,17.34,17.55,8697000.0,0.0,1.0,18.32,18.38,17.34,17.55,8697000.0
AMZN,2002-06-21,17.6,17.79,17.34,17.53,5176800.0,0.0,1.0,17.6,17.79,17.34,17.53,5176800.0
AMZN,2002-06-24,17.43,17.78,16.94,17.51,5956800.0,0.0,1.0,17.43,17.78,16.94,17.51,5956800.0
AMZN,2002-06-25,16.89,16.95,15.04,15.34,15304000.0,0.0,1.0,16.89,16.95,15.04,15.34,15304000.0
AMZN,2002-06-26,14.69,15.93,14.68,15.85,8272200.0,0.0,1.0,14.69,15.93,14.68,15.85,8272200.0
AMZN,2002-06-27,16.11,16.47,15.3,15.86,6192000.0,0.0,1.0,16.11,16.47,15.3,15.86,6192000.0
AMZN,2002-06-28,15.69,16.36,15.4,16.25,6237900.0,0.0,1.0,15.69,16.36,15.4,16.25,6237900.0
AMZN,2002-07-01,16.17,16.17,13.52,13.55,13536500.0,0.0,1.0,16.17,16.17,13.52,13.55,13536500.0
AMZN,2002-07-02,13.6,14.16,13.0,13.32,8669900.0,0.0,1.0,13.6,14.16,13.0,13.32,8669900.0
AMZN,2002-07-03,13.38,14.46,12.89,14.25,7703700.0,0.0,1.0,13.38,14.46,12.89,14.25,7703700.0
AMZN,2002-07-05,14.39,15.23,14.37,15.21,3366900.0,0.0,1.0,14.39,15.23,14.37,15.21,3366900.0
AMZN,2002-07-08,14.95,15.85,14.68,14.94,5890000.0,0.0,1.0,14.95,15.85,14.68,14.94,5890000.0
AMZN,2002-07-09,15.05,16.03,14.99,15.6,7528600.0,0.0,1.0,15.05,16.03,14.99,15.6,7528600.0
AMZN,2002-07-10,15.65,15.94,14.65,14.96,6761200.0,0.0,1.0,15.65,15.94,14.65,14.96,6761200.0
AMZN,2002-07-11,14.66,15.84,14.0,15.55,7317100.0,0.0,1.0,14.66,15.84,14.0,15.55,7317100.0
AMZN,2002-07-12,15.75,16.19,15.25,15.43,7000000.0,0.0,1.0,15.75,16.19,15.25,15.43,7000000.0
AMZN,2002-07-15,15.47,15.98,15.0,15.94,6026100.0,0.0,1.0,15.47,15.98,15.0,15.94,6026100.0
AMZN,2002-07-16,15.69,17.08,15.66,16.29,10790700.0,0.0,1.0,15.69,17.08,15.66,16.29,10790700.0
AMZN,2002-07-17,16.84,17.16,15.32,16.16,7322100.0,0.0,1.0,16.84,17.16,15.32,16.16,7322100.0
AMZN,2002-07-18,15.92,16.59,15.53,15.55,6856700.0,0.0,1.0,15.92,16.59,15.53,15.55,6856700.0
AMZN,2002-07-19,15.36,15.72,15.07,15.29,6105800.0,0.0,1.0,15.36,15.72,15.07,15.29,6105800.0
AMZN,2002-07-22,15.15,15.65,15.0,15.5,9332900.0,0.0,1.0,15.15,15.65,15.0,15.5,9332900.0
AMZN,2002-07-23,15.54,15.88,14.4,14.55,11291400.0,0.0,1.0,15.54,15.88,14.4,14.55,11291400.0
AMZN,2002-07-24,12.37,14.16,12.26,14.1,19766300.0,0.0,1.0,12.37,14.16,12.26,14.1,19766300.0
AMZN,2002-07-25,13.71,14.01,12.4,12.49,9360200.0,0.0,1.0,13.71,14.01,12.4,12.49,9360200.0
AMZN,2002-07-26,12.72,13.11,12.5,12.93,5556700.0,0.0,1.0,12.72,13.11,12.5,12.93,5556700.0
AMZN,2002-07-29,13.25,14.46,13.23,14.33,7049500.0,0.0,1.0,13.25,14.46,13.23,14.33,7049500.0
AMZN,2002-07-30,14.19,14.9,14.08,14.77,5558900.0,0.0,1.0,14.19,14.9,14.08,14.77,5558900.0
AMZN,2002-07-31,14.45,14.66,14.14,14.46,3801000.0,0.0,1.0,14.45,14.66,14.14,14.46,3801000.0
AMZN,2002-08-01,14.31,14.5,13.99,14.16,6066800.0,0.0,1.0,14.31,14.5,13.99,14.16,6066800.0
AMZN,2002-08-02,14.13,14.14,13.45,13.84,4178600.0,0.0,1.0,14.13,14.14,13.45,13.84,4178600.0
AMZN,2002-08-05,13.65,13.79,12.78,12.87,3857300.0,0.0,1.0,13.65,13.79,12.78,12.87,3857300.0
AMZN,2002-08-06,13.27,13.9,13.14,13.74,4701900.0,0.0,1.0,13.27,13.9,13.14,13.74,4701900.0
AMZN,2002-08-07,13.93,13.94,12.85,13.6,5555700.0,0.0,1.0,13.93,13.94,12.85,13.6,5555700.0
AMZN,2002-08-08,13.24,14.1,13.06,13.9,5470800.0,0.0,1.0,13.24,14.1,13.06,13.9,5470800.0
AMZN,2002-08-09,13.61,14.75,13.6,14.26,4777900.0,0.0,1.0,13.61,14.75,13.6,14.26,4777900.0
AMZN,2002-08-12,14.14,14.49,13.95,14.46,3503300.0,0.0,1.0,14.14,14.49,13.95,14.46,3503300.0
AMZN,2002-08-13,14.3,14.67,13.91,13.93,5234400.0,0.0,1.0,14.3,14.67,13.91,13.93,5234400.0
AMZN,2002-08-14,13.93,14.06,13.32,13.91,6935200.0,0.0,1.0,13.93,14.06,13.32,13.91,6935200.0
AMZN,2002-08-15,14.05,14.75,13.92,14.62,5046600.0,0.0,1.0,14.05,14.75,13.92,14.62,5046600.0
AMZN,2002-08-16,14.39,15.01,14.31,14.9,3652100.0,0.0,1.0,14.39,15.01,14.31,14.9,3652100.0
AMZN,2002-08-19,14.84,15.52,14.67,15.5,4277100.0,0.0,1.0,14.84,15.52,14.67,15.5,4277100.0
AMZN,2002-08-20,15.38,15.99,15.31,15.98,7701300.0,0.0,1.0,15.38,15.99,15.31,15.98,7701300.0
AMZN,2002-08-21,15.95,15.97,15.2,15.38,7284200.0,0.0,1.0,15.95,15.97,15.2,15.38,7284200.0
AMZN,2002-08-22,15.33,15.95,14.92,15.73,6854100.0,0.0,1.0,15.33,15.95,14.92,15.73,6854100.0
AMZN,2002-08-23,15.6,15.72,14.95,15.17,5038800.0,0.0,1.0,15.6,15.72,14.95,15.17,5038800.0
AMZN,2002-08-26,15.29,15.44,14.68,14.93,6409600.0,0.0,1.0,15.29,15.44,14.68,14.93,6409600.0
AMZN,2002-08-27,15.04,15.27,14.5,14.52,3578900.0,0.0,1.0,15.04,15.27,14.5,14.52,3578900.0
AMZN,2002-08-28,14.48,14.97,14.35,14.57,4985500.0,0.0,1.0,14.48,14.97,14.35,14.57,4985500.0
AMZN,2002-08-29,14.43,15.19,14.21,15.14,6791800.0,0.0,1.0,14.43,15.19,14.21,15.14,6791800.0
AMZN,2002-08-30,14.91,15.38,14.75,14.94,3439700.0,0.0,1.0,14.91,15.38,14.75,14.94,3439700.0
AMZN,2002-09-03,14.71,15.03,14.49,14.6,4680200.0,0.0,1.0,14.71,15.03,14.49,14.6,4680200.0
AMZN,2002-09-04,14.66,14.96,14.26,14.83,4430400.0,0.0,1.0,14.66,14.96,14.26,14.83,4430400.0
