Date,Open,High,Low,Close,Adj Close,Volume
1986-09-15,0.575893,0.591518,0.571429,0.591518,0.467418,55680800
1986-09-16,0.591518,0.627232,0.580357,0.622768,0.492112,61600000
1986-09-17,0.622768,0.625000,0.611607,0.611607,0.483292,29215200
1986-09-18,0.611607,0.616071,0.602679,0.607143,0.479765,24757600
1986-09-19,0.602679,0.604911,0.593750,0.600446,0.474473,31903200
1986-09-22,0.598214,0.631696,0.598214,0.629464,0.497403,59920000
1986-09-23,0.629464,0.647321,0.627232,0.645089,0.509750,84560000
1986-09-24,0.645089,0.649554,0.607143,0.627232,0.495639,44217600
1986-09-25,0.627232,0.629464,0.600446,0.616071,0.486820,46950400
1986-09-26,0.609375,0.613839,0.604911,0.611607,0.483292,17505600
1986-09-29,0.600446,0.604911,0.564732,0.580357,0.458599,52236800
1986-09-30,0.587054,0.604911,0.582589,0.598214,0.472709,45197600
1986-10-01,0.595982,0.616071,0.595982,0.609375,0.481528,34647200
1986-10-02,0.602679,0.613839,0.598214,0.609375,0.481528,23704800
1986-10-03,0.613839,0.620536,0.595982,0.602679,0.476237,34686400
1986-10-06,0.602679,0.611607,0.600446,0.609375,0.481528,23626400
1986-10-07,0.607143,0.609375,0.587054,0.589286,0.465654,31998400
1986-10-08,0.587054,0.589286,0.575893,0.584821,0.462126,27893600
1986-10-09,0.584821,0.593750,0.582589,0.589286,0.465654,19488000
1986-10-10,0.587054,0.595982,0.578125,0.593750,0.469182,14632800
1986-10-13,0.591518,0.618304,0.589286,0.618304,0.488584,24920000
1986-10-14,0.618304,0.629464,0.602679,0.607143,0.479765,49834400
1986-10-15,0.598214,0.598214,0.584821,0.595982,0.470945,51352000
1986-10-16,0.595982,0.604911,0.593750,0.600446,0.474473,33941600
1986-10-17,0.602679,0.607143,0.595982,0.600446,0.474473,37968000
1986-10-20,0.598214,0.600446,0.587054,0.587054,0.463890,37245600
1986-10-21,0.589286,0.589286,0.582589,0.584821,0.462126,28431200
1986-10-22,0.584821,0.587054,0.575893,0.580357,0.458599,23620800
1986-10-23,0.580357,0.591518,0.580357,0.591518,0.467418,30783200
1986-10-24,0.591518,0.593750,0.584821,0.589286,0.465654,18832800
1986-10-27,0.598214,0.607143,0.593750,0.607143,0.479765,37800000
1986-10-28,0.607143,0.609375,0.589286,0.595982,0.470945,35560000
1986-10-29,0.598214,0.598214,0.591518,0.595982,0.470945,21358400
1986-10-30,0.598214,0.620536,0.595982,0.611607,0.483292,73360000
1986-10-31,0.611607,0.622768,0.611607,0.618304,0.488584,30324000
1986-11-03,0.620536,0.627232,0.618304,0.625000,0.493876,37956800
1986-11-04,0.622768,0.640625,0.604911,0.638393,0.504458,61600000
1986-11-05,0.638393,0.662946,0.633929,0.660714,0.522097,156240000
1986-11-06,0.654018,0.658482,0.638393,0.645089,0.509750,82880000
1986-11-07,0.642857,0.645089,0.622768,0.638393,0.504458,35789600
1986-11-10,0.640625,0.640625,0.627232,0.631696,0.499167,26471200
1986-11-11,0.633929,0.638393,0.629464,0.633929,0.500931,12544000
1986-11-12,0.638393,0.654018,0.636161,0.654018,0.516806,32748800
1986-11-13,0.651786,0.651786,0.633929,0.633929,0.500931,34378400
1986-11-14,0.633929,0.633929,0.622768,0.629464,0.497403,33779200
1986-11-17,0.629464,0.660714,0.625000,0.649554,0.513278,35420000
1986-11-18,0.649554,0.656250,0.627232,0.631696,0.499167,42515200
1986-11-19,0.627232,0.629464,0.616071,0.625000,0.493876,75600000
1986-11-20,0.622768,0.631696,0.622768,0.629464,0.497403,73920000
1986-11-21,0.629464,0.647321,0.627232,0.642857,0.507986,71680000
1986-11-24,0.647321,0.680804,0.642857,0.678571,0.536208,94080000
1986-11-25,0.678571,0.720982,0.678571,0.718750,0.567957,212240000
1986-11-26,0.716518,0.736607,0.714286,0.723214,0.571485,126560000
1986-11-28,0.723214,0.725446,0.707589,0.714286,0.564429,55137600
1986-12-01,0.714286,0.716518,0.698661,0.716518,0.566193,86800000
1986-12-02,0.723214,0.745536,0.714286,0.741071,0.585595,92400000
1986-12-03,0.743304,0.767857,0.741071,0.763393,0.603234,84000000
1986-12-04,0.761161,0.763393,0.750000,0.758929,0.599706,67200000
1986-12-05,0.761161,0.781250,0.758929,0.781250,0.617344,65520000
1986-12-08,0.779018,0.783482,0.756696,0.758929,0.599706,86800000
1986-12-09,0.756696,0.761161,0.734375,0.756696,0.597942,75600000
1986-12-10,0.756696,0.781250,0.750000,0.776786,0.613817,61040000
1986-12-11,0.779018,0.783482,0.761161,0.765625,0.604997,56560000
1986-12-12,0.765625,0.767857,0.736607,0.736607,0.582068,45029600
1986-12-15,0.732143,0.745536,0.720982,0.745536,0.589123,52264800
1986-12-16,0.743304,0.758929,0.743304,0.758929,0.599706,37984800
1986-12-17,0.756696,0.758929,0.729911,0.736607,0.582068,37777600
1986-12-18,0.734375,0.747768,0.727679,0.738839,0.583831,43764000
1986-12-19,0.738839,0.758929,0.738839,0.752232,0.594414,49772800
1986-12-22,0.750000,0.758929,0.745536,0.752232,0.594414,41092800
1986-12-23,0.754464,0.756696,0.747768,0.752232,0.594414,61040000
1986-12-24,0.750000,0.752232,0.743304,0.747768,0.590887,23940000
1986-12-26,0.747768,0.747768,0.732143,0.732143,0.578540,22467200
1986-12-29,0.732143,0.734375,0.718750,0.723214,0.571485,29411200
1986-12-30,0.723214,0.741071,0.720982,0.732143,0.578540,37038400
1986-12-31,0.732143,0.738839,0.720982,0.723214,0.571485,33140800
1987-01-02,0.720982,0.734375,0.716518,0.729911,0.576776,30217600
1987-01-05,0.736607,0.772321,0.732143,0.767857,0.606761,59920000
1987-01-06,0.770089,0.785714,0.761161,0.781250,0.617344,81200000
1987-01-07,0.783482,0.801339,0.779018,0.799107,0.631455,108640000
1987-01-08,0.799107,0.805804,0.794643,0.799107,0.631455,72800000
1987-01-09,0.799107,0.816964,0.792411,0.810268,0.640274,59920000
1987-01-12,0.812500,0.816964,0.799107,0.812500,0.642038,58240000
1987-01-13,0.805804,0.810268,0.796875,0.796875,0.629691,52931200
1987-01-14,0.796875,0.861607,0.794643,0.859375,0.679079,126000000
1987-01-15,0.861607,0.917411,0.857143,0.890625,0.703772,136640000
1987-01-16,0.892857,0.892857,0.852679,0.870536,0.687898,101920000
1987-01-19,0.870536,0.948661,0.854911,0.948661,0.749632,90720000
1987-01-20,0.982143,0.995536,0.919643,0.921875,0.728466,193760000
1987-01-21,0.908482,0.912946,0.875000,0.875000,0.691426,133280000
1987-01-22,0.872768,0.939732,0.866071,0.937500,0.740813,118160000
1987-01-23,0.937500,0.946429,0.897321,0.897321,0.709064,114800000
1987-01-26,0.892857,0.901786,0.883929,0.888393,0.702009,87920000
1987-01-27,0.892857,0.948661,0.890625,0.941964,0.744341,94640000
1987-01-28,0.946429,0.995536,0.930804,0.988839,0.781381,103600000
1987-01-29,0.997768,1.022321,0.953125,0.966518,0.763743,139440000
1987-01-30,0.964286,0.997768,0.939732,0.991071,0.783145,102480000
1987-02-02,0.991071,1.000000,0.968750,0.997768,0.788437,61600000
1987-02-03,1.000000,1.002232,0.977679,0.991071,0.783145,44654400
1987-02-04,0.991071,0.991071,0.970982,0.982143,0.776090,54460000
1987-02-05,0.982143,0.984375,0.948661,0.962054,0.760215,85120000
1987-02-06,0.964286,0.964286,0.944196,0.964286,0.761979,73360000
1987-02-09,0.944196,0.953125,0.933036,0.939732,0.742577,39250400
1987-02-10,0.937500,0.941964,0.921875,0.941964,0.744341,41697600
1987-02-11,0.946429,1.013393,0.941964,1.008929,0.797256,85680000
1987-02-12,1.017857,1.069196,1.017857,1.046875,0.827241,177520000
1987-02-13,1.046875,1.116071,1.035714,1.109375,0.876629,127680000
1987-02-17,1.109375,1.187500,1.104911,1.185268,0.936599,102480000
1987-02-18,1.189732,1.203125,1.131696,1.133929,0.896031,117600000
1987-02-19,1.133929,1.133929,1.102679,1.113839,0.880157,78400000
1987-02-20,1.113839,1.116071,1.082589,1.093750,0.864282,47661600
1987-02-23,1.087054,1.147321,1.064732,1.127232,0.890740,87920000
1987-02-24,1.129464,1.178571,1.127232,1.169643,0.924252,89040000
1987-02-25,1.169643,1.241071,1.154018,1.234375,0.975404,113680000
1987-02-26,1.241071,1.274554,1.214286,1.234375,0.975404,124880000
1987-02-27,1.234375,1.267857,1.209821,1.250000,0.987751,101360000
1987-03-02,1.254464,1.258929,1.196429,1.205357,0.952474,99120000
1987-03-03,1.205357,1.216518,1.156250,1.160714,0.917197,109200000
1987-03-04,1.174107,1.218750,1.167411,1.207589,0.954238,112000000
1987-03-05,1.205357,1.232143,1.200893,1.223214,0.966585,84560000
1987-03-06,1.200893,1.220982,1.191964,1.200893,0.948946,44094400
1987-03-09,1.187500,1.191964,1.151786,1.154018,0.911905,63840000
1987-03-10,1.151786,1.194196,1.151786,1.191964,0.941891,61040000
1987-03-11,1.200893,1.214286,1.183036,1.183036,0.934835,54616800
1987-03-12,1.178571,1.183036,1.136161,1.165179,0.920725,75600000
1987-03-13,1.165179,1.178571,1.133929,1.133929,0.896031,49403200
1987-03-16,1.133929,1.165179,1.116071,1.165179,0.920725,61600000
1987-03-17,1.169643,1.214286,1.160714,1.196429,0.945418,61040000
1987-03-18,1.200893,1.205357,1.156250,1.178571,0.931308,75600000
1987-03-19,1.174107,1.223214,1.169643,1.220982,0.964821,51682400
1987-03-20,1.218750,1.245536,1.218750,1.218750,0.963057,86800000
1987-03-23,1.214286,1.218750,1.183036,1.205357,0.952474,61600000
1987-03-24,1.209821,1.223214,1.183036,1.183036,0.934835,67200000
1987-03-25,1.187500,1.196429,1.165179,1.191964,0.941891,68320000
1987-03-26,1.191964,1.209821,1.187500,1.200893,0.948946,35756000
1987-03-27,1.200893,1.205357,1.156250,1.160714,0.917197,33476800
1987-03-30,1.133929,1.147321,1.111607,1.116071,0.881920,64960000
1987-03-31,1.111607,1.156250,1.111607,1.151786,0.910142,68320000
1987-04-01,1.125000,1.196429,1.113839,1.191964,0.941891,54465600
1987-04-02,1.218750,1.281250,1.196429,1.281250,1.012445,194320000
1987-04-03,1.276786,1.283482,1.254464,1.281250,1.012445,134960000
1987-04-06,1.276786,1.299107,1.236607,1.250000,0.987751,72240000
1987-04-07,1.245536,1.254464,1.209821,1.209821,0.956001,64960000
1987-04-08,1.209821,1.254464,1.205357,1.232143,0.973640,57680000
1987-04-09,1.227679,1.276786,1.209821,1.267857,1.001862,59360000
1987-04-10,1.272321,1.276786,1.245536,1.254464,0.991279,54460000
1987-04-13,1.250000,1.254464,1.205357,1.205357,0.952474,35554400
1987-04-14,1.191964,1.245536,1.187500,1.214286,0.959529,101920000
1987-04-15,1.241071,1.267857,1.227679,1.267857,1.001862,87360000
1987-04-16,1.272321,1.308036,1.267857,1.276786,1.008917,86800000
1987-04-20,1.276786,1.299107,1.263393,1.270089,1.003626,37290400
1987-04-21,1.254464,1.339286,1.241071,1.334821,1.054777,108080000
1987-04-22,1.368304,1.375000,1.321429,1.325893,1.047721,100800000
1987-04-23,1.325893,1.379464,1.325893,1.357143,1.072415,76160000
1987-04-24,1.352679,1.366071,1.330357,1.334821,1.054777,63840000
1987-04-27,1.325893,1.343750,1.308036,1.339286,1.058304,95760000
1987-04-28,1.352679,1.390625,1.348214,1.375000,1.086526,81200000
1987-04-29,1.379464,1.424107,1.375000,1.388393,1.097109,72800000
1987-04-30,1.392857,1.428571,1.388393,1.415179,1.118275,63280000
1987-05-01,1.419643,1.428571,1.406250,1.428571,1.128858,33180000
1987-05-04,1.419643,1.433036,1.410714,1.424107,1.125330,35526400
1987-05-05,1.428571,1.441964,1.392857,1.433036,1.132386,57680000
1987-05-06,1.437500,1.468750,1.415179,1.428571,1.128858,71680000
1987-05-07,1.424107,1.446429,1.424107,1.433036,1.132386,45197600
1987-05-08,1.437500,1.446429,1.410714,1.410714,1.114747,46183200
1987-05-11,1.375000,1.419643,1.370536,1.375000,1.088177,49319200
1987-05-12,1.357143,1.366071,1.339286,1.348214,1.066978,64960000
1987-05-13,1.352679,1.404018,1.348214,1.401786,1.109375,77840000
1987-05-14,1.397321,1.419643,1.397321,1.415179,1.119974,37122400
1987-05-15,1.415179,1.415179,1.392857,1.397321,1.105842,36489600
1987-05-18,1.397321,1.401786,1.348214,1.352679,1.070511,60480000
1987-05-19,1.352679,1.352679,1.296875,1.308036,1.035181,59920000
1987-05-20,1.303571,1.339286,1.294643,1.330357,1.052847,72240000
1987-05-21,1.334821,1.352679,1.330357,1.330357,1.052847,43450400
1987-05-22,1.339286,1.348214,1.316964,1.323661,1.047546,24276000
1987-05-26,1.330357,1.392857,1.321429,1.392857,1.102309,38063200
1987-05-27,1.392857,1.433036,1.383929,1.419643,1.123507,45175200
1987-05-28,1.419643,1.433036,1.401786,1.428571,1.130573,37805600
1987-05-29,1.433036,1.437500,1.410714,1.410714,1.116441,23150400
1987-06-01,1.419643,1.419643,1.383929,1.388393,1.098776,20826400
1987-06-02,1.383929,1.392857,1.375000,1.379464,1.091709,34372800
1987-06-03,1.379464,1.419643,1.379464,1.388393,1.098776,42828800
1987-06-04,1.392857,1.406250,1.375000,1.401786,1.109375,38399200
1987-06-05,1.406250,1.406250,1.388393,1.388393,1.098776,32732000
1987-06-08,1.388393,1.392857,1.370536,1.388393,1.098776,50461600
1987-06-09,1.383929,1.419643,1.383929,1.401786,1.109375,31763200
1987-06-10,1.406250,1.433036,1.392857,1.401786,1.109375,36556800
1987-06-11,1.401786,1.428571,1.392857,1.410714,1.116441,31343200
1987-06-12,1.410714,1.424107,1.406250,1.410714,1.116441,25440800
1987-06-15,1.410714,1.419643,1.383929,1.401786,1.109375,64960000
1987-06-16,1.482143,1.491071,1.357143,1.482143,1.172970,85680000
1987-06-17,1.482143,1.517857,1.428571,1.446429,1.144706,74480000
1987-06-18,1.437500,1.491071,1.410714,1.482143,1.172970,57400000
1987-06-19,1.482143,1.491071,1.441964,1.464286,1.158837,31360000
1987-06-22,1.473214,1.508929,1.459821,1.500000,1.187102,42280000
1987-06-23,1.500000,1.504464,1.455357,1.473214,1.165904,20213200
1987-06-24,1.482143,1.544643,1.446429,1.500000,1.187102,29680000
1987-06-25,1.500000,1.517857,1.446429,1.446429,1.144706,30240000
1987-06-26,1.455357,1.482143,1.428571,1.446429,1.144706,31920000
1987-06-29,1.446429,1.455357,1.428571,1.455357,1.151771,25326000
1987-06-30,1.446429,1.464286,1.419643,1.446429,1.144706,36120000
1987-07-01,1.455357,1.455357,1.419643,1.428571,1.130573,23707600
1987-07-02,1.428571,1.464286,1.419643,1.450893,1.148238,20389600
1987-07-06,1.455357,1.491071,1.446429,1.455357,1.151771,21372400
1987-07-07,1.446429,1.464286,1.383929,1.401786,1.109375,50960000
1987-07-08,1.401786,1.401786,1.303571,1.330357,1.052847,85400000
1987-07-09,1.330357,1.383929,1.330357,1.348214,1.066978,59920000
1987-07-10,1.357143,1.401786,1.348214,1.357143,1.074045,39200000
1987-07-13,1.392857,1.455357,1.383929,1.446429,1.144706,63840000
1987-07-14,1.464286,1.535714,1.464286,1.535714,1.215366,64400000
1987-07-15,1.535714,1.598214,1.508929,1.571429,1.243631,67760000
1987-07-16,1.571429,1.571429,1.544643,1.571429,1.243631,23646000
1987-07-17,1.580357,1.598214,1.526786,1.544643,1.222432,23049600
1987-07-20,1.535714,1.544643,1.482143,1.491071,1.180036,31080000
1987-07-21,1.500000,1.517857,1.473214,1.477679,1.169437,27748000
1987-07-22,1.482143,1.526786,1.473214,1.517857,1.201234,15232000
1987-07-23,1.535714,1.553571,1.446429,1.491071,1.180036,18684400
1987-07-24,1.482143,1.526786,1.482143,1.517857,1.201234,29400000
1987-07-27,1.517857,1.535714,1.500000,1.508929,1.194168,14159600
1987-07-28,1.517857,1.526786,1.491071,1.495536,1.183569,18572400
1987-07-29,1.500000,1.500000,1.446429,1.464286,1.158837,24707200
1987-07-30,1.464286,1.482143,1.455357,1.482143,1.172970,26073600
1987-07-31,1.473214,1.500000,1.473214,1.473214,1.165904,18261600
1987-08-03,1.464286,1.482143,1.437500,1.437500,1.137639,15839600
1987-08-04,1.446429,1.508929,1.428571,1.508929,1.194168,30240000
1987-08-05,1.508929,1.553571,1.500000,1.544643,1.222432,32480000
1987-08-06,1.544643,1.669643,1.526786,1.651786,1.307225,63000000
1987-08-07,1.651786,1.687500,1.642857,1.660714,1.314291,38080000
1987-08-10,1.723214,1.723214,1.633929,1.723214,1.365513,19499200
1987-08-11,1.767857,1.794643,1.741071,1.767857,1.400889,67760000
1987-08-12,1.767857,1.776786,1.723214,1.741071,1.379664,40320000
1987-08-13,1.741071,1.794643,1.732143,1.750000,1.386739,49000000
1987-08-14,1.732143,1.785714,1.714286,1.750000,1.386739,26213600
1987-08-17,1.767857,1.785714,1.741071,1.767857,1.400889,36400000
1987-08-18,1.758929,1.767857,1.723214,1.741071,1.379664,59360000
1987-08-19,1.767857,1.785714,1.750000,1.785714,1.415039,16718800
1987-08-20,1.794643,1.875000,1.776786,1.848214,1.464566,43960000
1987-08-21,1.848214,1.919643,1.839286,1.892857,1.499942,35000000
1987-08-24,1.892857,1.910714,1.866071,1.866071,1.478716,30240000
1987-08-25,1.883929,1.901786,1.857143,1.857143,1.471641,34160000
1987-08-26,1.892857,1.910714,1.857143,1.857143,1.471641,49000000
1987-08-27,1.866071,1.883929,1.839286,1.857143,1.471641,31080000
1987-08-28,1.857143,1.875000,1.839286,1.857143,1.471641,23954000
1987-08-31,1.866071,1.937500,1.848214,1.928571,1.528243,37520000
1987-09-01,1.955357,1.973214,1.875000,1.875000,1.485792,34720000
1987-09-02,1.857143,1.901786,1.812500,1.857143,1.471641,57400000
1987-09-03,1.875000,1.883929,1.794643,1.830357,1.450415,46200000
1987-09-04,1.830357,1.848214,1.785714,1.803571,1.429190,27109600
1987-09-08,1.794643,1.803571,1.732143,1.781250,1.411502,43960000
1987-09-09,1.794643,1.892857,1.767857,1.883929,1.492867,39480000
1987-09-10,1.901786,1.946429,1.897321,1.919643,1.521168,35000000
1987-09-11,1.928571,1.982143,1.883929,1.946429,1.542393,31080000
1987-09-14,1.955357,1.973214,1.883929,1.892857,1.499942,20476400
1987-09-15,1.892857,1.892857,1.839286,1.848214,1.464566,26152000
1987-09-16,1.848214,1.879464,1.830357,1.848214,1.464566,42000000
1987-09-17,1.857143,1.866071,1.821429,1.857143,1.471641,16699200
1987-09-18,1.857143,1.866071,1.834821,1.848214,1.464566,17799600
1987-09-21,1.848214,1.883929,1.794643,1.794643,1.422115,32200000
1987-09-22,1.803571,1.937500,1.794643,1.933036,1.531780,38360000
1987-09-23,1.933036,2.000000,1.919643,1.973214,1.563619,63644000
1987-09-24,1.973214,2.066964,1.973214,2.017857,1.598995,45640000
1987-09-25,2.026786,2.071429,2.017857,2.053571,1.627296,26630800
1987-09-28,2.053571,2.098214,1.982143,1.991071,1.577769,50960000
1987-09-29,2.000000,2.000000,1.937500,1.946429,1.542393,42840000
1987-09-30,1.937500,2.035714,1.937500,2.017857,1.598995,30520000
1987-10-01,2.026786,2.098214,2.017857,2.080357,1.648521,29120000
1987-10-02,2.080357,2.098214,2.053571,2.089286,1.655596,24124800
1987-10-05,2.089286,2.133929,2.062500,2.116071,1.676822,33600000
1987-10-06,2.125000,2.125000,1.982143,1.991071,1.577769,50400000
1987-10-07,1.982143,1.991071,1.937500,1.982143,1.570694,56000000
1987-10-08,1.982143,2.000000,1.901786,1.937500,1.535318,41160000
1987-10-09,1.937500,1.982143,1.928571,1.933036,1.531780,36400000
1987-10-12,1.937500,1.941964,1.848214,1.901786,1.507018,49840000
1987-10-13,1.946429,1.955357,1.901786,1.946429,1.542393,40600000
1987-10-14,1.919643,1.928571,1.857143,1.901786,1.507018,64680000
1987-10-15,1.901786,1.946429,1.848214,1.857143,1.471641,87080000
1987-10-16,1.866071,1.892857,1.696429,1.723214,1.365513,105000000
1987-10-19,1.723214,1.723214,1.267857,1.303571,1.032979,119000000
1987-10-20,1.375000,1.500000,1.165179,1.232143,0.976377,142240000
1987-10-21,1.375000,1.500000,1.357143,1.446429,1.146183,133560000
1987-10-22,1.401786,1.446429,1.285714,1.312500,1.040055,96320000
1987-10-23,1.276786,1.303571,1.223214,1.267857,1.004678,49560000
1987-10-26,1.232143,1.250000,0.986607,1.000000,0.792422,78400000
1987-10-27,1.053571,1.151786,1.035714,1.080357,0.856099,113960000
1987-10-28,1.098214,1.205357,1.044643,1.196429,0.948076,104720000
1987-10-29,1.223214,1.428571,1.151786,1.410714,1.117881,82880000
1987-10-30,1.428571,1.535714,1.375000,1.379464,1.093118,105280000
1987-11-02,1.383929,1.410714,1.339286,1.383929,1.096656,47040000
1987-11-03,1.357143,1.375000,1.223214,1.294643,1.025904,78400000
1987-11-04,1.267857,1.330357,1.241071,1.285714,1.018828,58520000
1987-11-05,1.294643,1.383929,1.294643,1.357143,1.075430,63840000
1987-11-06,1.366071,1.410714,1.321429,1.348214,1.068355,46760000
1987-11-09,1.321429,1.339286,1.294643,1.330357,1.054205,52640000
1987-11-10,1.303571,1.339286,1.285714,1.294643,1.025904,57960000
1987-11-11,1.330357,1.366071,1.312500,1.330357,1.054205,46480000
1987-11-12,1.375000,1.428571,1.370536,1.383929,1.096656,61600000
1987-11-13,1.401786,1.410714,1.321429,1.330357,1.054205,38640000
1987-11-16,1.348214,1.375000,1.303571,1.312500,1.040055,46200000
1987-11-17,1.312500,1.321429,1.250000,1.250000,0.992691,67200000
1987-11-18,1.276786,1.303571,1.232143,1.294643,1.028144,66360000
1987-11-19,1.303571,1.303571,1.214286,1.232143,0.978509,45640000
1987-11-20,1.214286,1.285714,1.187500,1.267857,1.006873,62720000
1987-11-23,1.267857,1.294643,1.241071,1.294643,1.028144,24348800
1987-11-24,1.312500,1.348214,1.290179,1.321429,1.049416,49280000
1987-11-25,1.321429,1.321429,1.285714,1.303571,1.035235,23100000
1987-11-27,1.294643,1.303571,1.241071,1.250000,0.992691,17670800
1987-11-30,1.205357,1.232143,1.089286,1.178571,0.935966,104160000
1987-12-01,1.196429,1.214286,1.169643,1.187500,0.943056,45360000
1987-12-02,1.187500,1.196429,1.160714,1.160714,0.921784,35560000
1987-12-03,1.178571,1.191964,1.062500,1.089286,0.865059,79800000
1987-12-04,1.080357,1.116071,1.062500,1.098214,0.872150,61040000
1987-12-07,1.107143,1.187500,1.107143,1.178571,0.935966,50960000
1987-12-08,1.196429,1.245536,1.187500,1.232143,0.978509,63560000
1987-12-09,1.232143,1.294643,1.209821,1.250000,0.992691,44800000
1987-12-10,1.205357,1.285714,1.187500,1.241071,0.985600,69160000
1987-12-11,1.241071,1.241071,1.196429,1.214286,0.964329,30520000
1987-12-14,1.232143,1.339286,1.223214,1.330357,1.056507,85400000
1987-12-15,1.348214,1.366071,1.321429,1.339286,1.063597,74760000
1987-12-16,1.348214,1.419643,1.330357,1.401786,1.113232,82600000
1987-12-17,1.446429,1.455357,1.401786,1.401786,1.113232,81480000
1987-12-18,1.410714,1.473214,1.401786,1.446429,1.148685,75600000
1987-12-21,1.446429,1.491071,1.437500,1.491071,1.184139,47040000
1987-12-22,1.491071,1.491071,1.446429,1.482143,1.177048,32200000
1987-12-23,1.491071,1.526786,1.473214,1.508929,1.198319,42840000
1987-12-24,1.500000,1.535714,1.491071,1.522321,1.208955,17486000
1987-12-28,1.508929,1.517857,1.410714,1.437500,1.141595,57400000
1987-12-29,1.446429,1.508929,1.437500,1.504464,1.194774,29680000
1987-12-30,1.517857,1.562500,1.517857,1.549107,1.230228,38920000
1987-12-31,1.517857,1.535714,1.495536,1.500000,1.191229,29400000
1988-01-04,1.526786,1.598214,1.508929,1.598214,1.269226,82600000
1988-01-05,1.642857,1.651786,1.580357,1.593750,1.265681,77280000
1988-01-06,1.607143,1.607143,1.562500,1.562500,1.240863,67200000
1988-01-07,1.553571,1.598214,1.517857,1.589286,1.262136,53200000
1988-01-08,1.589286,1.616071,1.410714,1.428571,1.134504,121520000
1988-01-11,1.428571,1.526786,1.419643,1.517857,1.205410,101080000
1988-01-12,1.535714,1.553571,1.419643,1.500000,1.191229,100240000
1988-01-13,1.500000,1.544643,1.468750,1.508929,1.198319,52920000
1988-01-14,1.526786,1.531250,1.500000,1.508929,1.198319,33040000
1988-01-15,1.553571,1.607143,1.517857,1.531250,1.216047,85960000
1988-01-18,1.535714,1.535714,1.500000,1.526786,1.212501,31360000
1988-01-19,1.508929,1.544643,1.477679,1.526786,1.212501,68600000
1988-01-20,1.535714,1.535714,1.366071,1.419643,1.127413,170240000
1988-01-21,1.446429,1.455357,1.406250,1.433036,1.138049,123480000
1988-01-22,1.446429,1.455357,1.366071,1.401786,1.113232,111440000
1988-01-25,1.410714,1.482143,1.410714,1.459821,1.159321,50120000
1988-01-26,1.455357,1.464286,1.401786,1.419643,1.127413,35840000
1988-01-27,1.437500,1.446429,1.383929,1.419643,1.127413,64680000
1988-01-28,1.428571,1.482143,1.419643,1.473214,1.169957,58240000
1988-01-29,1.482143,1.491071,1.437500,1.482143,1.177048,66360000
1988-02-01,1.491071,1.517857,1.477679,1.491071,1.184139,49840000
1988-02-02,1.482143,1.495536,1.446429,1.473214,1.169957,47880000
1988-02-03,1.464286,1.473214,1.401786,1.410714,1.120322,56560000
1988-02-04,1.410714,1.433036,1.392857,1.419643,1.127413,49840000
1988-02-05,1.428571,1.441964,1.375000,1.379464,1.095505,33040000
1988-02-08,1.375000,1.401786,1.348214,1.383929,1.099051,50960000
1988-02-09,1.392857,1.424107,1.383929,1.419643,1.127413,29120000
1988-02-10,1.419643,1.482143,1.419643,1.464286,1.162867,57120000
1988-02-11,1.464286,1.473214,1.437500,1.450893,1.152230,36960000
1988-02-12,1.450893,1.482143,1.446429,1.464286,1.165164,34440000
1988-02-16,1.464286,1.473214,1.428571,1.473214,1.172268,38640000
1988-02-17,1.473214,1.517857,1.473214,1.495536,1.190030,64120000
1988-02-18,1.486607,1.526786,1.482143,1.491071,1.186477,35840000
1988-02-19,1.491071,1.500000,1.482143,1.491071,1.186477,22691200
1988-02-22,1.482143,1.558036,1.482143,1.544643,1.229105,50120000
1988-02-23,1.544643,1.562500,1.508929,1.526786,1.214896,55160000
1988-02-24,1.526786,1.535714,1.500000,1.508929,1.200686,36400000
1988-02-25,1.500000,1.535714,1.491071,1.491071,1.186477,44800000
1988-02-26,1.500000,1.508929,1.473214,1.491071,1.186477,20585600
1988-02-29,1.491071,1.544643,1.482143,1.535714,1.222000,28000000
1988-03-01,1.544643,1.553571,1.517857,1.544643,1.229105,42840000
1988-03-02,1.562500,1.607143,1.553571,1.598214,1.271733,73080000
1988-03-03,1.589286,1.678571,1.589286,1.660714,1.321466,118440000
1988-03-04,1.642857,1.678571,1.625000,1.674107,1.332123,52360000
1988-03-07,1.669643,1.705357,1.660714,1.674107,1.332123,51800000
1988-03-08,1.669643,1.678571,1.642857,1.651786,1.314361,36120000
1988-03-09,1.651786,1.687500,1.651786,1.669643,1.328570,33600000
1988-03-10,1.678571,1.687500,1.616071,1.616071,1.285943,44240000
1988-03-11,1.625000,1.633929,1.589286,1.633929,1.300151,39480000
1988-03-14,1.633929,1.660714,1.625000,1.651786,1.314361,24530800
1988-03-15,1.642857,1.651786,1.598214,1.607143,1.278838,45360000
1988-03-16,1.602679,1.656250,1.589286,1.647321,1.310809,29680000
1988-03-17,1.651786,1.660714,1.598214,1.607143,1.278838,65240000
1988-03-18,1.607143,1.625000,1.580357,1.598214,1.271733,68040000
1988-03-21,1.584821,1.593750,1.535714,1.566964,1.246867,56840000
1988-03-22,1.571429,1.589286,1.544643,1.571429,1.250419,29794800
1988-03-23,1.571429,1.571429,1.495536,1.517857,1.207791,52360000
1988-03-24,1.491071,1.517857,1.428571,1.459821,1.161611,80080000
1988-03-25,1.455357,1.473214,1.428571,1.433036,1.140297,32760000
